run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,awrp-peak-value,risk-premium-peak-value,outcome-tau-c-leads-frac-deescalation
33,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.13238447011467783,0.10965544073911275,1,0.4600000000000001,127.74441232150869,Accidental_War,0,1,0,1,0.6506885332934136,57.74441232150869,1,0.5302218038746042,63.08754165747709,0,63.08754165747709,7.124172447957861,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,1,1,0,1,0.6517347665186843,57.74441232150869,0
34,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,109,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31432884,1,0,0.97,115.30513179201122,Ground_War,1,0,0,1,0.41570286572887327,45.30513179201123,1,0.25376807732808615,52.31818872,0.5000000000000002,51.81818872,8.684075903985025,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.42990654205607476,0,0.0945237425439221,1,-1,0,0,-1,16,-1,-1,35,-1,-1,-1,1,1.25,1,0,0,0,0,0.6586291447201189,50.03458833840141,0
35,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17000000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3242717083082754,1,0,0.97,112.01550358997028,Selective_Passage,0,0,0,0,0.37048652048042846,42.01550358997027,0.911103745187439,0.20057237703579817,45.198274691376675,1,44.198274691376675,2.910361468541872,0.25,0.16000000000000003,0,1,0,0.02,3,83,0,0,1,0,1,0,0.4797297297297297,0.5,0.18192334825261278,1,25,0,0,45,30,-1,-1,70,-15,-1,-1,2.5,1.25,1,0,0,0,0,0.6576805612108713,51.35888366967376,1
36,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32102224593142537,1,0.17983063269311525,0.97,117.31965228944159,Accidental_War,0,1,0,1,0.5111485148771631,47.31965228944159,0.9060641704183343,0.3660570763260741,53.67226138406748,0.10000000000000002,53.57226138406748,8.336812126167857,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.1111111111111111,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,47.31965228944159,0
37,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2587301488206308,0.3804973351358909,0.899318763027208,0.98,124.8521215928777,Ground_War,1,0,0,1,0.5790066173269292,54.8521215928777,0.9790993520884121,0.44589013803168137,60.14073154265342,0,60.14073154265342,7.051479933034294,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,1,0.6441768467904001,54.8521215928777,0
38,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31720863739608823,1,0,0.97,110.77460330456218,Selective_Passage,0,0,0,0,0.36744300758994936,40.77460330456218,0.9915290502235409,0.1969917736352345,43.6921974521362,10.64,33.0521974521362,-9.193340300507117,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.5135135135135135,0.5319148936170213,0.09854541084972095,0,-1,0,0,55,14,-1,-1,-1,-41,-1,-1,1,1.25,1,0,0,0,0,0.6277519199256202,45.23201034784987,1
39,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.22016640215240113,0.2275479346410551,1,0.8599999999999999,125.61042708657557,Ground_War,1,0,0,1,0.591499312215477,55.61042708657557,1,0.4605874261358554,61.15633915264718,0,61.15633915264718,7.394549421428806,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,55.61042708657557,0
40,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,82,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.055,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.329330142945349,1,0,0.97,112.70895747873881,Accidental_War,0,1,0,1,0.38538347593242384,42.70895747873881,0.8658777721072437,0.2180982069793222,50.02501837042516,0.9,49.12501837042516,8.554747855581795,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.425,0.45454545454545453,0.15910688668692305,1,0,0,0,70,16,-1,-1,70,-54,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,50.78999554469848,1
41,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,12,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2513430647988657,0.36663571426851954,1,0.97,122.20939420200183,Ground_War,1,0,0,1,0.5886619114159979,52.20939420200183,1,0.4572493075482328,60.470452574424954,0.10000000000000002,60.37045257442495,10.88141116323083,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0.3,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6523285146664846,52.20939420200183,0
42,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32047396372804543,1,0,0.98,110.75642288487035,Selective_Passage,0,0,0,0,0.36051620313788557,40.75642288487034,0.9629407434371161,0.1888425919269242,46.00055874204233,10.4,35.60055874204233,-6.137933503366675,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.41496598639455784,0,0.1168542083207885,0,-1,0,0,-1,19,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.63637098813075,46.14914464731374,0
43,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,127,0.8533333333333334,0.14666666666666667,0,0,0.14666666666666667,0.34,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32911075675171525,1,0,0.98,107.04309704800798,Selective_Passage,0,0,0,0,0.36236937608715314,37.04309704800798,0.9111530706215305,0.1910227953966508,42.170954364685336,12.790000000000001,29.380954364685337,-9.121598432526952,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.4797297297297297,0.5375,0.31000026348434345,1,-23,0,0,69,27,-1,-1,46,-42,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,53.685668396146475,1
44,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32072462580053845,1,0,0.97,112.37103450245198,Selective_Passage,0,0,0,0,0.3724321331940057,42.37103450245197,0.9428171643611115,0.20286133316941846,48.54049855445516,0.9,47.640498554455164,7.025952069337592,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.4925373134328358,0.08412464950724372,1,-44,0,0,82,13,-1,-1,38,-69,-1,-1,1,1.25,1,0,0,0,0,0.6262840537304094,46.2628833494161,1
45,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14000000000000004,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3186546763393059,1,0.050689612785880786,0.98,112.89748250263582,Selective_Passage,0,0,0,0,0.385841663157332,42.89748250263582,0.9695967841283023,0.21863725077333174,46.1595037169401,10.4,35.7595037169401,-8.497593792494897,0.25,0.16000000000000003,0,0,0,0.013333333333333334,2,-1,0,0,0,1,1,2,0.47297297297297297,0.472,0.1995577800820321,1,13,0,0,24,26,-1,-1,37,2,-1,-1,2.5,1.25,1,0,0,0,0,0.6457859786849975,53.592228689576245,0
46,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30897274606445063,1,0.3545014695444274,0.97,118.40084156255145,Ground_War,1,0,0,1,0.4884165428106422,48.40084156255145,0.9806813244343161,0.3393135797772261,52.303593088278596,0,52.303593088278596,5.20366870096953,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.1111111111111111,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6292494376172962,48.40084156255145,0
47,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08000000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29563660499576977,1,0.9664762943321509,0.97,112.85256220605244,Selective_Passage,0,0,0,0,0.3617995648345241,42.85256220605244,1,0.19035242921708714,44.70326259017767,10.29,34.41326259017767,-10.046785256993772,0.25,0.16000000000000003,0,1,0,0.04666666666666667,7,43,0,0,0,1,2,1,0.47297297297297297,0.48333333333333334,0.21065953972619847,1,-1,0,0,29,25,-1,-1,28,-4,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,54.28907342617153,1
48,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31432884,1,0,0.97,113.28225324527604,Selective_Passage,0,0,0,0,0.38159708938532927,43.28225324527604,1,0.2136436345709756,49.51818872,1.1500000000000001,48.36818872,6.781247299631943,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.4864864864864865,0.5441176470588235,0.062098435946280596,0,-1,0,0,81,11,-1,-1,-1,-70,-1,-1,1,1.25,1,0,0,0,0,0.6374354738762582,46.14797000466138,1
49,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.08,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3008767453747536,1,0.8431945125841065,0.98,112.42265535016375,Selective_Passage,0,0,0,0,0.3854735924492979,42.42265535016375,0.9783019649918909,0.21820422641093876,47.014121060159795,10.4,36.614121060159796,-6.9149217738142355,0.25,0.16000000000000003,0,1,0,0.03333333333333333,5,119,0,0,0,1,2,2,0.46258503401360546,0.5161290322580645,0.27262903275109507,1,-89,0,0,118,36,-1,-1,29,-82,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,58.32327280069566,1
50,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,11,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32656815240158954,1,0.047875679882815436,0.9199999999999999,110.97421951521585,Ground_War,1,0,0,1,0.470172209900376,40.97421951521584,0.7920832887684649,0.3178496587063247,49.225970379862204,0.8,48.42597037986221,9.935667819528483,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,2,0.25,0,0.012069565040305825,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.63347393313075,41.47480233958732,0
51,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32778224997544003,1,0,0.98,111.8109846384012,Selective_Passage,0,0,0,0,0.3809988417418205,41.810984638401195,0.9199272724513379,0.21293981381390648,42.345522511740285,10.49,31.855522511740283,-11.851740626977275,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.46621621621621623,0.4765625,0.23259305136733788,1,11,0,0,21,29,-1,-1,32,8,-1,-1,2.5,1.25,1,0,0,0,0,0.649299029057264,54.48345849995037,0
52,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.11000000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3012795178660694,1,0.049453034046906666,0.9099999999999999,114.71317073654478,Selective_Passage,0,0,0,0,0.3995063680902586,44.71317073654478,1,0.23471337422383362,44.46626024962509,10,34.46626024962509,-12.19870296061869,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0.45454545454545453,0.07883485251197786,1,48,0,0,61,15,-1,-1,109,-46,-1,-1,1,1.25,1,0,0,0,0,0.613776226477641,48.53979860014861,1
53,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.30420012762000914,1,0.7961895583688977,0.97,111.78325414411934,Selective_Passage,0,0,0,0,0.35878811290376467,41.78325414411934,0.9561852129865944,0.1868095445926643,43.800291280993385,10.29,33.510291280993385,-9.848765313245181,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,2,1,0.4864864864864865,0,0.1847781878809625,1,-1,0,0,-1,26,-1,-1,54,-1,-1,-1,2.5,1.25,1,0,0,0,0,0.6466611379573733,51.25384714070704,0
54,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2802236915865315,0.8032512194038062,0.5856977121248664,0.9199999999999999,119.41011728925906,Accidental_War,0,1,0,1,0.5366849638101959,49.41011728925906,0.9884333252914946,0.3960999574237599,57.587670870557375,0,57.587670870557375,10.903404775064416,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6106844159400001,49.41011728925906,0
55,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.23651735104649918,0.25827541325654113,1,0.9299999999999999,124.2007310344757,Ground_War,1,0,0,1,0.5786460987818531,54.2007310344757,0.9971114496031072,0.4454659985668861,60.77350987380187,0,60.77350987380187,8.763705119101559,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,4,0,0.14285714285714285,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,1,0,1,0.6441768467904001,54.2007310344757,0
56,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17000000000000004,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3177136876093926,1,0,0.97,110.76989512379548,Selective_Passage,0,0,0,0,0.35314857356859874,40.76989512379548,0.9870410522181069,0.18017479243364556,43.615334167910035,10.19,33.42533416791004,-8.743524947482669,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,1,0.4864864864864865,0.48872180451127817,0.12771376428642608,1,1,0,0,16,11,-1,-1,17,-5,-1,-1,1,1.25,1,0,0,0,0,0.6162000103011102,46.73912467556439,1
57,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,25,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.05,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2877216253033996,0.8720342633979378,0.9510323988132238,0.98,120.61008185491207,Accidental_War,0,1,0,1,0.4724503982201521,50.61008185491207,1,0.3205298802590025,57.003486156869585,0,57.003486156869585,8.524539069276685,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,3,0,0.391304347826087,0,0.01860804439933009,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1.25,1,0,0,0,1,0.664931041675346,51.56969299176261,0
58,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17500000000000004,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31979475902425963,1,0,0.97,112.430196839097,Selective_Passage,0,0,0,0,0.37126201139089654,42.430196839096986,0.9511308291229208,0.20148471928340772,45.88264240210532,0.8,45.08264240210532,3.5365940840111136,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.48031496062992124,0.18118249945558504,1,0,0,0,22,15,-1,-1,22,-7,-1,-1,1,1.25,1,0,0,0,0,0.6531314385005751,51.81886905309916,1
59,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.25,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1500000000000001,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3121014880270627,1,0.3339930067396819,0.98,116.028598406713,Selective_Passage,0,0,0,0,0.3877256998518428,46.028598406712995,0.9744786161400212,0.22085376453157976,52.09527234299963,0.30000000000000004,51.79527234299963,7.688898581715513,0.25,0.16000000000000003,0,0,0,0.02,3,-1,0,0,1,0,1,0,0.4527027027027027,0.46511627906976744,0.1740458128792403,1,14,0,0,20,27,-1,-1,34,7,-1,-1,2.5,1.25,1,0,0,0,0,0.6547969467929322,55.727786267621795,0
60,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.25,0.6,0.6,0.6,0.72,37,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.055,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30120276973778354,1,0.05307254585061516,0.9099999999999999,114.07002149757398,Accidental_War,0,1,0,1,0.41225302480754855,44.07002149757397,1,0.2497094409500571,52.8694836710131,1.2000000000000002,51.6694836710131,10.132616231252172,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,3,0.42857142857142855,0.47368421052631576,0.025577306295653652,0,-1,0,0,17,12,-1,-1,-1,-5,-1,-1,1,1.25,1,0,0,0,0,0.6262840537304094,45.22680124581072,1
61,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.5,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,136,0.9533333333333334,0.04666666666666667,0,0,0.04666666666666667,0.31,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31769808686837364,1,0.031160707195718895,0.98,113.66326750860948,Selective_Passage,0,0,0,0,0.38319213838675964,43.66326750860948,0.9818516334333058,0.21552016280795253,49.1516406061013,1.5000000000000002,47.6516406061013,5.31783079665577,0.25,0.16000000000000003,0,1,0,0.02666666666666667,4,55,0,0,1,0,1,0,0.46938775510204084,0.5,0.13380487849245692,1,8,0,0,39,27,-1,-1,47,-12,-1,-1,2.5,1.25,1,0,0,0,0,0.6466611379573733,50.40811986174324,1
62,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.5,0.6,0.6,0.6,0.72,10,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.313392324346381,1,0.23316700551961433,0.9603999999999998,117.78544623349396,Accidental_War,0,1,0,1,0.5131898219991323,47.785446233493964,0.9470024253324251,0.3684586141166262,51.70035245157407,0,51.70035245157407,5.21987495744014,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,2,0,0.125,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6383248477208561,47.785446233493964,0
63,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0.75,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,73,0.9733333333333334,0.02666666666666667,0,0,0.02666666666666667,0.3,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3167893964938472,1,0,0.97,113.06925861906615,Selective_Passage,0,0,0,0,0.35682293687358,43.06925861906614,0.9780008896551824,0.18449757279244705,46.34205637898268,0.10000000000000009,46.24205637898268,4.230397013222053,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,1,0,1,0,0.44594594594594594,0.4583333333333333,0.13406517723025965,1,0,0,0,53,27,-1,-1,53,-26,-1,-1,2.5,1.25,1,0,0,0,0,0.6441768467904001,49.737298335349,1
64,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,1,0.8,0.75,0.6,0.6,0.6,0.72,25,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3169841021969045,1,0,0.97,115.1270060840654,Ground_War,1,0,0,1,0.3960789027355519,45.1270060840654,0.9762600833550492,0.23068106204182576,51.91229274133262,0.8,51.112292741332624,7.980382209689637,0.25,0.16000000000000003,0,0,0,0,0,-1,0,0,0,1,1,2,0.391304347826087,0,0,0,-1,0,0,-1,13,-1,-1,-1,-1,-1,-1,1,1.25,1,0,0,0,0,0.6162000103011102,45.1270060840654,0
65,0.08,0.05,0.6,0.3,50,0.4,6,4,150,1,0.06,0.4,0.8,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000005,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2931312007594078,1,0.9997000207787318,0.97,114.88513185756024,Selective_Passage,0,0,0,0,0.3877147637097108,44.88513185756024,1,0.22084089848201272,50.408489568104876,0.4,50.00848956810488,6.831143614059513,0.25,0.16000000000000003,0,0,0,0.006666666666666667,1,-1,0,0,1,0,2,0,0.4797297297297297,0.46153846153846156,0.13550159851366242,1,-64,0,0,110,28,-1,-1,46,-82,-1,-1,2.5,1.25,1,0,1,0,0,0.6593017325161783,51.920433606804764,1
