run,decision-noise,observation-error-rate,initial-israel-friction,initial-israel-security-perception,initial-iran-assets,initial-iran-regime-stability,initial-mine-count,mine-batch-size,max-ticks,tau-d-rate,diplomacy-bridge-prob,tau-c-rate,tau-k-rate,selective-targeting-recognition,initial-insurer-memory,initial-operator-memory,initial-market-memory,initial-israel-incomplete-victory-aversion,[step],military-layer,economic-war-layer,access-layer,diplomacy-layer,ever-backchannel,ever-ceasefire-talks,ever-fragile-arrangement,diplomacy-bridge-count,first-backchannel-tick-report,no-talks-share,backchannel-share,ceasefire-talks-share,fragile-arrangement-share,diplomatic-activation-share,max-diplomatic-momentum-report,strategic-regime,throughput,insurance,operator-caution,permission-factor,brent-crude-price,crisis-state,outcome-ground-war,outcome-accidental-war,outcome-escalation-cascade,outcome-severe-escalation,awrp-current,risk-premium,market-memory,disruption-belief,risk-premium-gross-signal,risk-premium-reassurance-signal,risk-premium-target,risk-premium-gap,market-shock-build-up-rate,market-recovery-rate-current,outcome-managed-stalemate,ever-managed-stalemate,ms-condition-this-tick,ms-share,ms-duration,first-managed-stalemate-tick,military-pause-window-flag,military-deescalation-window-flag,major-action-this-tick-flag,low-intensity-military-flag,commercial-non-normalization-score,ticks-since-major-strike-flag,risk-premium-decay-share,risk-premium-post-deescalation-decay-share,risk-premium-normalized-recovery,price-recovery-20pct-fired,price-recovery-lag-20pct-deescalation,price-recovery-fired,price-recovery-strict-fired,tick-military-deescalation-window-start,tick-awrp-recovery-frac,tick-price-recovery-frac,tick-price-recovery-frac-strict,tick-price-recovery-20pct,awrp-recovery-lag-frac-deescalation,price-recovery-lag-frac-deescalation,price-recovery-lag-frac-strict,tau-c-over-tau-m,tau-k-over-tau-m,tau-d-over-tau-m,insurance-floor-hit,operator-caution-ceiling-hit,awrp-ceiling-hit,risk-premium-high-hit,outcome-tau-c-leads-frac-deescalation
531,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1900000000000001,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3241064274171449,1,0,0.97,107.26925322231486,Selective_Passage,0,0,0,0,0.3697927218650483,37.269253222314866,0.9302336244601176,0.19975614337064507,42.64242699178538,10.89,31.752426991785377,-6.896032788161861,0.25,0.2,0,0,0,0,0,-1,1,1,0,1,1,3,0.5,0.5641025641025641,0.20934853401841977,1,-7,0,0,71,28,-1,-1,64,-43,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
532,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.17000000000000007,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3144717217707133,1,0,0.97,112.82402705149511,Selective_Passage,0,0,0,0,0.4015801932035843,42.82402705149511,0.9987225362034791,0.23715316847480503,49.49634713455318,1.2000000000000002,48.29634713455318,7.296426777410765,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0,0.07197215208205955,1,-1,0,0,-1,14,-1,-1,93,-1,-1,-1,1.25,1,1,0,0,0,0,0
533,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32967615720872906,1,0,0.98,110.72332197964303,Selective_Passage,0,0,0,0,0.3801265677533737,40.72332197964304,0.9292912212933475,0.21191360912161616,42.29593137869596,10.19,32.10593137869596,-10.77173825118384,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4594594594594595,0.4573643410852713,0.1324162477334301,1,97,0,0,20,10,-1,-1,117,-10,-1,-1,1,1,1,0,0,0,0,1
534,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,59,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,1,0,0,1,38,0.864406779661017,0.13559322033898305,0,0,0.13559322033898305,0.31,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31257943471455013,1,0,0.9099999999999999,109.62298158137237,Accidental_War,0,1,0,1,0.4185364983698785,39.62298158137237,0.9083460167857259,0.2571017627880924,51.255154350131896,1.2000000000000006,50.05515435013189,13.909563691679367,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.42105263157894735,0.45,0.13310079189771168,1,6,0,0,38,12,-1,-1,44,-26,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
535,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,0,107,0.9933333333333333,0.006666666666666667,0,0,0.006666666666666667,0.20000000000000012,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2688230213928661,0.813529308041265,1,0.9099999999999999,114.69416958448309,Selective_Passage,0,0,0,0,0.37597748988027957,44.69416958448309,1,0.20703234103562299,52.54825725325203,0.4,52.148257253252034,9.938783558358594,0.25,0.2,0,1,0,0.05333333333333334,8,22,0,0,1,0,2,0,0.4897959183673469,0.48322147651006714,0.14202402307214188,1,75,0,0,0,40,-1,-1,75,40,-1,-1,4,1,1,0,1,0,0,0
536,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,13,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.24768712480179791,0.28044955885834494,0.9986102479234771,0.98,122.45675244548056,Ground_War,1,0,0,1,0.5701615574735748,52.45675244548056,1,0.43548418526302923,60.55088325436044,0.8,59.750883254360446,9.725507745173175,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,4,3,0.2,0,0.03381690882958268,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,1,0,1,0
537,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,15,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.31191604528627104,1,0.42248303749418864,0.98,114.83664636785433,Ground_War,1,0,0,1,0.4690789194541275,44.83664636785433,0.9593607787953493,0.3165634346519147,51.91559975503895,0.30000000000000004,51.61559975503895,9.038604516246167,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.3076923076923077,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
538,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,2,32,0.5066666666666667,0.49333333333333335,0,0,0.49333333333333335,0.3799999999999999,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3184827880273816,1,0,0.97,110.47569636441884,Selective_Passage,0,0,0,0,0.38140663729197766,40.475696364418845,0.9628607750931482,0.2134195732846796,48.88319651400501,2.2000000000000006,46.683196514005004,8.27666686611488,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.49324324324324326,0.5042735042735043,0.08202673430604362,1,17,0,0,32,16,-1,-1,49,-16,-1,-1,1.25,1,1,0,0,0,0,1
539,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3174694834915736,1,0,0.97,112.45446310513451,Selective_Passage,0,0,0,0,0.3774327504050525,42.45446310513451,0.9892111089071636,0.2087444122412382,43.65249944380273,10.09,33.562499443802736,-11.114954576664715,0.25,0.2,0,1,0,0.013333333333333334,2,1,0,0,0,1,1,1,0.47619047619047616,0.4697986577181208,0.09821410044469532,1,49,0,0,0,20,-1,-1,49,20,-1,-1,1,1,1,0,0,0,0,0
540,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.04,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2424390790284539,0.8684509890013519,0.5293631755323168,0.7100799999999998,118.23119341526092,Accidental_War,0,1,0,1,0.5343457753682089,48.23119341526091,1,0.39334797102142227,56.12685274679683,0.10000000000000002,56.02685274679683,10.394212442047888,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.14285714285714285,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0.7142857142857143,1,1,0,0,0,0,0
541,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.29934948177651394,0.9955221772957323,0.9674666182178027,0.97,111.27087591527297,Selective_Passage,0,0,0,0,0.3717124763564401,41.27087591527297,0.964177715294619,0.20201467806640017,44.1299923712653,10.59,33.5399923712653,-9.663604430009585,0.25,0.2,0,1,0,0.02666666666666667,4,11,0,0,0,1,2,1,0.5,0.49640287769784175,0.15722932589792224,1,57,0,0,10,34,-1,-1,67,24,-1,-1,4,1,1,0,0,0,0,0
542,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.18500000000000005,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31208493763989636,1,0.12105920152804799,0.97,112.97005951192637,Selective_Passage,0,0,0,0,0.3971590987511454,42.97005951192637,0.997111821855581,0.2319518808837005,46.77661921013356,10.05,36.72661921013356,-7.804300377241013,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4797297297297297,0.5131578947368421,0.05487702716080782,1,-28,0,0,73,26,-1,-1,45,-47,-1,-1,2.5,1,1,0,0,0,0,1
543,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.14,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.28917029509771297,1,0.148897609049566,0.8599999999999999,110.30999832967197,Selective_Passage,0,0,0,0,0.37105921889902505,40.30999832967197,1,0.2012461398812059,44.97484760589606,10.6,34.37484760589606,-7.4189384047198885,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.47297297297297297,0.5189873417721519,0.19149288027312542,1,-49,0,0,70,21,-1,-1,21,-49,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
544,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,48,0.7933333333333333,0.20666666666666667,0,0,0.20666666666666667,0.39999999999999997,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.32899312375907863,1,0,0.97,109.66218015501036,Selective_Passage,0,0,0,0,0.37630914673652827,39.662180155010354,0.8868092621729191,0.2074225255723862,41.898723653062895,10.29,31.608723653062896,-10.066820627434325,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4864864864864865,0.4959349593495935,0.14419653958658912,1,42,0,0,26,14,-1,-1,68,-12,-1,-1,1.25,1,1,0,0,0,0,1
545,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,53,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.060000000000000005,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.32041555018673284,1,0,0.97,111.47118690280243,Accidental_War,0,1,0,1,0.4015237166584392,41.47118690280242,0.9455805183218939,0.23708672548051674,51.38774531934871,0.4,50.98774531934871,12.688744555395054,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.47058823529411764,0,0,0,-1,0,0,-1,11,-1,-1,-1,-1,-1,-1,1,1,1,0,0,0,0,0
546,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,0,80,0.58,0.42,0,0,0.42,0.3900000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.3400168275836581,1,0,0.97,107.22783002491764,Selective_Passage,0,0,0,0,0.38881860685858594,37.22783002491763,0.7703312747330473,0.22213953748068935,45.59140104817615,3.3000000000000007,42.291401048176155,6.751428031011365,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.4791666666666667,0.18332969675012184,1,-9,0,0,101,12,-1,-1,92,-89,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
547,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,58,0.88,0.12,0,0,0.12,0.37,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.2883488605463804,0.9276015726773646,1,0.97,116.19389818258952,Selective_Passage,0,0,0,0,0.3899431993206679,46.19389818258952,1,0.2234625874360799,51.043738420987836,0.8,50.24373842098784,5.39978698453109,0.25,0.2,0,1,0,0.03333333333333333,5,14,0,0,1,0,2,0,0.5,0.5073529411764706,0.11949173326665694,1,49,0,0,13,49,-1,-1,62,36,-1,-1,4,1,1,0,1,0,0,0
548,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,59,0.9666666666666667,0.03333333333333333,0,0,0.03333333333333333,0.3,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31333733491270677,1,0.0636775319742584,0.97,112.32938433925787,Selective_Passage,0,0,0,0,0.3898566108157114,42.32938433925787,0.996792850111858,0.22336071860671927,46.720063275053356,10.1,36.620063275053354,-7.136651330255646,0.25,0.2,0,1,0,0.013333333333333334,2,20,0,0,0,1,1,1,0.4527027027027027,0.45384615384615384,0.12197866453682939,1,1,0,0,19,29,-1,-1,20,10,-1,-1,2.5,1,1,0,0,0,0,0
549,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,9,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.305424399095186,0.6578661816298994,0.5216734385014116,0.97,115.73312592935324,Ground_War,1,0,0,1,0.5933102450949991,45.73312592935323,0.875780898214204,0.46271793540588124,53.204661286078924,0.9400000000000001,52.264661286078926,8.708713808967595,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,2,2,0.14285714285714285,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
550,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,20,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.05,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.30731098764892595,1,0.3534515830256748,0.97,114.93126727394912,Ground_War,1,0,0,1,0.4221963479155165,44.931267273949125,0.9957376527483519,0.26140746813590177,52.56008541282468,0.8,51.76008541282468,9.10509085183407,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,2,0.3888888888888889,0,0.045380442850332166,0,-1,0,0,-1,14,-1,-1,-1,-1,-1,-1,1.25,1,1,0,0,0,0,0
551,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,47,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.12000000000000002,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3257874876210617,1,0,0.97,112.10976894615938,Accidental_War,0,1,0,1,0.3998150436073571,42.10976894615938,0.8975516091386381,0.23507652189100836,50.56656547323452,0.9000000000000002,49.66656547323452,10.07572870276686,0.25,0.2,0,0,0,0.02127659574468085,1,-1,0,0,1,0,1,0,0.4,0.391304347826087,0.0716075751805594,0,-1,0,0,0,18,-1,-1,-1,18,-1,-1,1,1,1,0,0,0,0,0
552,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.31957832846797524,1,0,0.98,113.07110821822184,Selective_Passage,0,0,0,0,0.40935340701059597,43.07110821822184,0.9709483543024888,0.24629812589481875,48.937469797695904,0.35000000000000003,48.5874697976959,7.355148772632091,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4594594594594595,0.46923076923076923,0.07862235420431275,1,0,0,0,19,11,-1,-1,19,-8,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
553,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,54,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.05,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.2530695684874656,0.3608121635520545,0.99478628172686,0.98,125.83282692479752,Ground_War,1,0,0,1,0.4384668715255008,55.832826924797516,1,0.28054926061823626,58.72620514221411,0,58.72620514221411,3.8578376232221245,0.25,0.2,0,1,0,0.05555555555555555,3,30,0,0,1,0,4,0,0.4807692307692308,0.4583333333333333,0,0,-1,0,0,29,43,-1,-1,-1,14,-1,-1,4,1,1,0,1,0,1,0
554,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,20,Ground_War,War_Driven_Oil_Shock,Partial_Closure,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Ground_War | War_Driven_Oil_Shock | Partial_Closure | No_Talks,0.3173637254491962,1,0.4598652842086341,0.98,114.0481734409031,Accidental_War,0,1,0,1,0.4733605732366332,44.04817344090309,0.9035677979440309,0.32160067439603907,53.794964225639745,0.6,53.194964225639744,12.195721046315533,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,2,0,0.47058823529411764,0,0,0,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,2.5,1,1,0,0,0,0,0
555,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,1,0,0,1,101,0.86,0.14,0,0,0.14,0.32,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3162869784516543,1,0,0.97,114.9427024726819,Selective_Passage,0,0,0,0,0.4003793178336843,44.942702472681894,0.9824928612791086,0.2357403739219815,46.418858384891465,0.25000000000000133,46.168858384891465,1.6348745496127606,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.46621621621621623,0.4649122807017544,0.006774947270472886,1,78,0,0,35,19,-1,-1,113,-16,-1,-1,1.6666666666666667,1,1,0,0,0,0,1
556,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09000000000000002,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.33397527177189945,1,0,0.97,110.06029372242355,Selective_Passage,0,0,0,0,0.3874569713553906,40.06029372242355,0.8243470444540854,0.22053761335928304,43.71494193681088,0.4,43.31494193681088,4.339530952516441,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.5135135135135135,0.5272727272727272,0.1959867390373541,1,0,0,0,39,17,-1,-1,39,-22,-1,-1,1.25,1,1,0,0,0,0,1
557,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3017911744488536,1,0.025322842442293006,0.9099999999999999,112.11695051642107,Selective_Passage,0,0,0,0,0.3914802530019448,42.11695051642107,1,0.22527088588464095,47.24477067314815,10,37.24477067314815,-6.09022480409115,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.46258503401360546,0.4563758389261745,0.0893030256699322,1,80,0,0,0,13,-1,-1,80,13,-1,-1,1,1,1,0,0,0,0,0
558,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.1,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3033671528693057,1,0,0.9099999999999999,110.19557374158036,Selective_Passage,0,0,0,0,0.38028639139806103,40.19557374158036,0.9907103133779267,0.21210163693889533,47.063387465375456,0.4,46.66338746537546,8.623751631726797,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.4864864864864865,0.5360824742268041,0.17816165497849915,1,-5,0,0,52,11,-1,-1,47,-41,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
559,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.25,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09000000000000002,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.315580262769233,1,0.821465242426666,0.97,110.57697508233807,Selective_Passage,0,0,0,0,0.38619823687629173,40.576975082338066,0.8502668556661719,0.21905674926622554,42.00893797395275,10.14,31.868937973952747,-10.885046385481651,0.25,0.2,0,0,0,0.013333333333333334,2,-1,0,0,0,1,2,1,0.46621621621621623,0.4830508474576271,0.19831153955861885,1,99,0,0,31,48,-1,-1,130,17,-1,-1,4,1,1,0,0,0,0,0
560,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.135,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3278175537089311,1,0,0.97,111.42309834990093,Selective_Passage,0,0,0,0,0.3910136273412248,41.423098349900926,0.8794013866235328,0.22472191451908802,50.2562399383567,1.1,49.1562399383567,10.310855451274364,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.49324324324324326,0.5087719298245614,0.07334232753101835,1,1,0,0,35,23,-1,-1,36,-12,-1,-1,2.5,1,1,0,0,0,0,1
561,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.6,1,0,0.6,0.6,0.6,0.72,150,Limited_Exchange,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.09000000000000005,Limited_Exchange | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3235713836379804,1,0,0.98,111.36110578234671,Selective_Passage,0,0,0,0,0.3840476294261457,41.36110578234671,0.9352476250091157,0.21652662285428906,45.52707243731786,10,35.52707243731786,-7.29254168128606,0.25,0.2,0,0,0,0.006666666666666667,1,-1,0,0,0,1,1,1,0.44594594594594594,0.45185185185185184,0.09475177934753576,0,-1,0,0,14,19,-1,-1,-1,5,-1,-1,1.6666666666666667,1,1,0,0,0,0,0
562,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,0.8,1,0,0.6,0.6,0.6,0.72,150,Military_Pause,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.13000000000000006,Military_Pause | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3187099512311095,1,0,0.97,112.33408851026383,Selective_Passage,0,0,0,0,0.3884537500111389,42.33408851026382,0.9781880133927252,0.22171029413075163,43.46371341436319,10.09,33.373713414363195,-11.200468869875778,0.25,0.2,0,0,0,0,0,-1,0,0,0,1,1,1,0.4527027027027027,0.48484848484848486,0.05909446161269109,0,-1,0,0,83,19,-1,-1,-1,-64,-1,-1,1.25,1,1,0,0,0,0,1
563,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,No_Talks,0,0,0,0,-1,1,0,0,0,0,0.085,Active_Military_War | Prolonged_Economic_War | Selective_Passage | No_Talks,0.3322765258248308,1,0,0.97,110.64698980916532,Selective_Passage,0,0,0,0,0.39280722639622645,40.64698980916532,0.8395350312492782,0.22683203105438404,49.57462030284816,0.8,48.77462030284816,10.836840658243787,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.5,0.5128205128205128,0.11250360208636395,1,89,0,0,32,13,-1,-1,121,-19,-1,-1,1,1,1,0,0,0,0,1
564,0.08,0.05,0.45,0.4,40,0.33,8,6,150,1,0.06,1.4,1,0,0.6,0.6,0.6,0.72,150,Active_Military_War,Prolonged_Economic_War,Selective_Passage,Backchannel_Bargaining,1,0,0,0,125,0.8533333333333334,0.14666666666666667,0,0,0.14666666666666667,0.35000000000000014,Active_Military_War | Prolonged_Economic_War | Selective_Passage | Backchannel_Bargaining,0.30232812000000003,1,0,0.9099999999999999,107.17279999537831,Selective_Passage,0,0,0,0,0.358633201408678,37.17279999537831,1,0.18662729577491527,47.22221896,3.9000000000000012,43.32221896,8.199225286162253,0.25,0.2,0,0,0,0,0,-1,0,0,1,0,1,0,0.5067567567567568,0.5339805825242718,0.15810084131743496,1,90,0,0,46,11,-1,-1,136,-35,-1,-1,0.7142857142857143,1,1,0,0,0,0,1
